drug1,pubchem_id1,drug2,pubchem_id2,cell,label
EXEMESTANE,60198,Fulvestrant,104741,BT549,1
EXEMESTANE,60198,7-Ethyl-10-hydroxycamptothecin,104842,BT549,0
EXEMESTANE,60198,5-Aminolevulinic acid hydrochloride,123608,BT549,1
EXEMESTANE,60198,methotrexate,126941,BT549,0
EXEMESTANE,60198,Pralatrexate,148121,BT549,1
EXEMESTANE,60198,docetaxel,148124,BT549,0
EXEMESTANE,60198,MITHRAMYCIN,163659,BT549,1
EXEMESTANE,60198,Erlotinib hydrochloride,176871,BT549,1
EXEMESTANE,60198,Lapatinib,208908,BT549,1
EXEMESTANE,60198,Sorafenib,216239,BT549,1
EXEMESTANE,60198,Vinblastine sulfate,241902,BT549,0
EXEMESTANE,60198,Vincristine sulfate,249332,BT549,0
EXEMESTANE,60198,CHEMBL277800,354624,BT549,0
EXEMESTANE,60198,122111-05-1,356653,BT549,0
EXEMESTANE,60198,Bortezomib,387447,BT549,0
EXEMESTANE,60198,158798-73-3,400633,BT549,0
EXEMESTANE,60198,cis-Platin,441203,BT549,1
EXEMESTANE,60198,Retinoic acid,444795,BT549,0
EXEMESTANE,60198,NSC-127716,451668,BT549,1
EXEMESTANE,60198,teniposide,452548,BT549,0
EXEMESTANE,60198,Antibiotic AD 32,454216,BT549,1
EXEMESTANE,60198,actinomycin D,457193,BT549,1
EXEMESTANE,60198,Nilotinib,644241,BT549,1
EXEMESTANE,60198,6-Mercaptopurine,667490,BT549,0
EXEMESTANE,60198,6-Thioguanine,2723601,BT549,0
EXEMESTANE,60198,Tamoxifen citrate,2733525,BT549,1
EXEMESTANE,60198,Dasatinib,3062316,BT549,0
EXEMESTANE,60198,Antibiotic AY 22989,5284616,BT549,0
EXEMESTANE,60198,Sunitinib,5329102,BT549,0
EXEMESTANE,60198,Romidepsin,5352062,BT549,0
EXEMESTANE,60198,bleomycin,5360373,BT549,0
EXEMESTANE,60198,NSC733504,6442177,BT549,1
EXEMESTANE,60198,Ixabepilone,6445540,BT549,1
EXEMESTANE,60198,Melphalan hydrochloride,9927978,BT549,0
EXEMESTANE,60198,Crizotinib,11626560,BT549,1
EXEMESTANE,60198,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
EXEMESTANE,60198,Navelbine ditartrate (TN),25136944,BT549,0
EXEMESTANE,60198,Vemurafenib,42611257,BT549,0
EXEMESTANE,60198,Emcyt (Pharmacia),54611422,BT549,0
EXEMESTANE,60198,dacarbazine,135398738,BT549,0
EXEMESTANE,60198,allopurinol,135401907,BT549,0
EXEMESTANE,60198,Pemetrexed,135410875,BT549,1
TOPOTECAN HYDROCHLORIDE,60699,carmustine,2578,BT549,1
TOPOTECAN HYDROCHLORIDE,60699,NSC256439,3685,BT549,1
TOPOTECAN HYDROCHLORIDE,60699,ADM hydrochloride,32874,BT549,0
TOPOTECAN HYDROCHLORIDE,60699,Erlotinib hydrochloride,176871,BT549,0
TOPOTECAN HYDROCHLORIDE,60699,Bortezomib,387447,BT549,0
TOPOTECAN HYDROCHLORIDE,60699,cis-Platin,441203,BT549,1
TOPOTECAN HYDROCHLORIDE,60699,NSC-127716,451668,BT549,1
TOPOTECAN HYDROCHLORIDE,60699,Ixabepilone,6445540,BT549,0
TOPOTECAN HYDROCHLORIDE,60699,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
TOPOTECAN HYDROCHLORIDE,60699,Emcyt (Pharmacia),54611422,BT549,0
23541-50-6,62770,CHEMBL17639,1546,BT549,1
23541-50-6,62770,"Azacytidine, 5-",1805,BT549,0
23541-50-6,62770,altretamine,2123,BT549,0
23541-50-6,62770,amifostine,2141,BT549,0
23541-50-6,62770,anastrozole,2187,BT549,0
23541-50-6,62770,busulfan,2478,HS578T,0
23541-50-6,62770,carmustine,2578,BT549,0
23541-50-6,62770,celecoxib,2662,BT549,0
23541-50-6,62770,chlorambucil,2708,BT549,0
23541-50-6,62770,cyclophosphamide,2907,BT549,0
23541-50-6,62770,Fludarabine Base,3367,BT549,0
23541-50-6,62770,5-Fluorouracil,3385,BT549,0
23541-50-6,62770,hydroxyurea,3657,BT549,0
23541-50-6,62770,NSC256439,3685,BT549,0
23541-50-6,62770,ifosfamide,3690,BT549,0
23541-50-6,62770,letrozole,3902,BT549,0
23541-50-6,62770,lomustine,3950,BT549,0
23541-50-6,62770,methoxsalen,4114,BT549,0
23541-50-6,62770,mitotane,4211,BT549,0
23541-50-6,62770,pipobroman,4842,BT549,1
23541-50-6,62770,Imatinib,5291,BT549,0
23541-50-6,62770,Vorinostat,5311,BT549,0
23541-50-6,62770,temozolomide,5394,BT549,0
23541-50-6,62770,thalidomide,5426,BT549,0
23541-50-6,62770,thiotepa,5453,BT549,0
23541-50-6,62770,mitomycin C,5746,BT549,1
23541-50-6,62770,5-Fluoro-2'-deoxyuridine,5790,BT549,0
23541-50-6,62770,55-86-7,5935,BT549,0
23541-50-6,62770,Uramustine,6194,BT549,0
23541-50-6,62770,Quinacrine hydrochloride,6239,BT549,0
23541-50-6,62770,CYTARABINE HYDROCHLORIDE,6252,BT549,0
23541-50-6,62770,Procarbazine hydrochloride,9703,BT549,0
23541-50-6,62770,MEGESTROL ACETATE,11683,BT549,0
23541-50-6,62770,Zanosar,29327,BT549,0
23541-50-6,62770,ADM hydrochloride,32874,BT549,0
23541-50-6,62770,paclitaxel,36314,BT549,0
23541-50-6,62770,Carboplatinum,38904,BT549,0
23541-50-6,62770,Co-V,40926,BT549,0
23541-50-6,62770,IMIQUIMOD,57469,BT549,0
23541-50-6,62770,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
23541-50-6,62770,Zoledronic acid,68740,BT549,0
23541-50-6,62770,Bendamustine hydrochloride,77082,BT549,0
23541-50-6,62770,7803-88-5,96312,BT549,0
23541-50-6,62770,Fulvestrant,104741,BT549,0
23541-50-6,62770,7-Ethyl-10-hydroxycamptothecin,104842,BT549,0
23541-50-6,62770,5-Aminolevulinic acid hydrochloride,123608,BT549,0
23541-50-6,62770,methotrexate,126941,BT549,1
23541-50-6,62770,Pralatrexate,148121,BT549,1
23541-50-6,62770,docetaxel,148124,BT549,0
23541-50-6,62770,MITHRAMYCIN,163659,HS578T,1
23541-50-6,62770,Erlotinib hydrochloride,176871,BT549,0
23541-50-6,62770,Lapatinib,208908,BT549,0
23541-50-6,62770,Sorafenib,216239,BT549,0
23541-50-6,62770,Vinblastine sulfate,241902,BT549,0
23541-50-6,62770,Vincristine sulfate,249332,BT549,0
23541-50-6,62770,CHEMBL277800,354624,BT549,0
23541-50-6,62770,122111-05-1,356653,BT549,0
23541-50-6,62770,Bortezomib,387447,BT549,0
23541-50-6,62770,158798-73-3,400633,BT549,0
23541-50-6,62770,cis-Platin,441203,BT549,0
23541-50-6,62770,Retinoic acid,444795,BT549,0
23541-50-6,62770,NSC-127716,451668,BT549,1
23541-50-6,62770,Antibiotic AD 32,454216,BT549,0
23541-50-6,62770,actinomycin D,457193,BT549,1
23541-50-6,62770,Nilotinib,644241,BT549,0
23541-50-6,62770,6-Mercaptopurine,667490,BT549,0
23541-50-6,62770,6-Thioguanine,2723601,BT549,0
23541-50-6,62770,Tamoxifen citrate,2733525,BT549,0
23541-50-6,62770,Dasatinib,3062316,BT549,1
23541-50-6,62770,Antibiotic AY 22989,5284616,BT549,0
23541-50-6,62770,Sunitinib,5329102,BT549,0
23541-50-6,62770,Romidepsin,5352062,BT549,0
23541-50-6,62770,bleomycin,5360373,BT549,0
23541-50-6,62770,NSC733504,6442177,BT549,1
23541-50-6,62770,Ixabepilone,6445540,BT549,0
23541-50-6,62770,Melphalan hydrochloride,9927978,BT549,0
23541-50-6,62770,Crizotinib,11626560,BT549,0
23541-50-6,62770,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
23541-50-6,62770,Vemurafenib,42611257,BT549,0
23541-50-6,62770,Emcyt (Pharmacia),54611422,BT549,0
23541-50-6,62770,dacarbazine,135398738,BT549,0
23541-50-6,62770,allopurinol,135401907,BT549,0
Toxoflavin,66541,10058-F4,1271002,MDAMB468,0
Toxoflavin,66541,Stattic,2779853,MDAMB468,1
Toxoflavin,66541,301836-43-1,6419753,MDAMB468,0
Toxoflavin,66541,SB-505124,9858940,MDAMB468,0
Toxoflavin,66541,SF1670,9926586,MDAMB468,0
Toxoflavin,66541,GSK429286A,11373846,MDAMB468,0
Toxoflavin,66541,BI605906,23652660,MDAMB468,0
Toxoflavin,66541,BI-D1870,25023738,MDAMB468,0
Toxoflavin,66541,Ruxolitinib,25126798,MDAMB468,0
Toxoflavin,66541,PRT062607,44462758,MDAMB468,0
Toxoflavin,66541,GSK2334470,46215815,MDAMB468,0
Toxoflavin,66541,JNK-IN-8,57340686,MDAMB468,0
Zoledronic acid,68740,amifostine,2141,BT549,0
Zoledronic acid,68740,anastrozole,2187,BT549,0
Zoledronic acid,68740,busulfan,2478,BT549,0
Zoledronic acid,68740,carmustine,2578,BT549,1
Zoledronic acid,68740,cyclophosphamide,2907,BT549,0
Zoledronic acid,68740,hydroxyurea,3657,BT549,0
Zoledronic acid,68740,NSC256439,3685,BT549,0
Zoledronic acid,68740,ifosfamide,3690,BT549,0
Zoledronic acid,68740,methoxsalen,4114,BT549,1
Zoledronic acid,68740,pipobroman,4842,BT549,1
Zoledronic acid,68740,thalidomide,5426,HS578T,1
Zoledronic acid,68740,mitomycin C,5746,BT549,0
Zoledronic acid,68740,Triethylenemelamine,5799,BT549,0
Zoledronic acid,68740,55-86-7,5935,BT549,0
Zoledronic acid,68740,Quinacrine hydrochloride,6239,BT549,0
Zoledronic acid,68740,Procarbazine hydrochloride,9703,BT549,0
Zoledronic acid,68740,Zanosar,29327,BT549,0
Zoledronic acid,68740,ADM hydrochloride,32874,BT549,0
Zoledronic acid,68740,Co-V,40926,BT549,0
Zoledronic acid,68740,IMIQUIMOD,57469,BT549,0
Zoledronic acid,68740,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
Zoledronic acid,68740,Bendamustine hydrochloride,77082,BT549,1
Zoledronic acid,68740,methotrexate,126941,BT549,0
Zoledronic acid,68740,Pralatrexate,148121,BT549,1
Zoledronic acid,68740,MITHRAMYCIN,163659,BT549,0
Zoledronic acid,68740,Erlotinib hydrochloride,176871,BT549,0
Zoledronic acid,68740,Bortezomib,387447,BT549,0
Zoledronic acid,68740,cis-Platin,441203,BT549,0
Zoledronic acid,68740,NSC-127716,451668,BT549,0
Zoledronic acid,68740,6-Mercaptopurine,667490,BT549,0
Zoledronic acid,68740,bleomycin,5360373,BT549,0
Zoledronic acid,68740,Ixabepilone,6445540,BT549,0
Zoledronic acid,68740,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
Zoledronic acid,68740,Emcyt (Pharmacia),54611422,BT549,0
Zoledronic acid,68740,allopurinol,135401907,BT549,0
Dexrazoxane,71384,CHEMBL17639,1546,BT549,0
Dexrazoxane,71384,"Azacytidine, 5-",1805,BT549,1
Dexrazoxane,71384,altretamine,2123,BT549,1
Dexrazoxane,71384,amifostine,2141,BT549,1
Dexrazoxane,71384,anastrozole,2187,BT549,0
Dexrazoxane,71384,busulfan,2478,BT549,1
Dexrazoxane,71384,carmustine,2578,BT549,0
Dexrazoxane,71384,celecoxib,2662,BT549,1
Dexrazoxane,71384,chlorambucil,2708,BT549,1
Dexrazoxane,71384,cyclophosphamide,2907,BT549,1
Dexrazoxane,71384,Fludarabine Base,3367,BT549,0
Dexrazoxane,71384,5-Fluorouracil,3385,BT549,1
Dexrazoxane,71384,hydroxyurea,3657,BT549,1
Dexrazoxane,71384,NSC256439,3685,BT549,0
Dexrazoxane,71384,ifosfamide,3690,BT549,0
Dexrazoxane,71384,letrozole,3902,BT549,0
Dexrazoxane,71384,lomustine,3950,BT549,1
Dexrazoxane,71384,methoxsalen,4114,BT549,1
Dexrazoxane,71384,mitotane,4211,BT549,1
Dexrazoxane,71384,pipobroman,4842,BT549,1
Dexrazoxane,71384,Imatinib,5291,BT549,0
Dexrazoxane,71384,Vorinostat,5311,BT549,1
Dexrazoxane,71384,temozolomide,5394,BT549,0
Dexrazoxane,71384,thalidomide,5426,BT549,0
Dexrazoxane,71384,thiotepa,5453,BT549,0
Dexrazoxane,71384,mitomycin C,5746,BT549,1
Dexrazoxane,71384,5-Fluoro-2'-deoxyuridine,5790,BT549,0
Dexrazoxane,71384,55-86-7,5935,BT549,0
Dexrazoxane,71384,Uramustine,6194,BT549,0
Dexrazoxane,71384,Quinacrine hydrochloride,6239,BT549,1
Dexrazoxane,71384,CYTARABINE HYDROCHLORIDE,6252,BT549,0
Dexrazoxane,71384,Procarbazine hydrochloride,9703,BT549,1
Dexrazoxane,71384,MEGESTROL ACETATE,11683,BT549,0
Dexrazoxane,71384,Zanosar,29327,BT549,0
Dexrazoxane,71384,ADM hydrochloride,32874,BT549,0
Dexrazoxane,71384,paclitaxel,36314,BT549,0
Dexrazoxane,71384,Vepesid J,36462,BT549,1
Dexrazoxane,71384,Carboplatinum,38904,BT549,0
Dexrazoxane,71384,Co-V,40926,BT549,0
Dexrazoxane,71384,IMIQUIMOD,57469,BT549,0
Dexrazoxane,71384,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
Dexrazoxane,71384,23541-50-6,62770,BT549,0
Dexrazoxane,71384,Zoledronic acid,68740,BT549,0
Dexrazoxane,71384,Bendamustine hydrochloride,77082,BT549,1
Dexrazoxane,71384,7803-88-5,96312,BT549,1
Dexrazoxane,71384,Fulvestrant,104741,BT549,0
Dexrazoxane,71384,7-Ethyl-10-hydroxycamptothecin,104842,BT549,0
Dexrazoxane,71384,5-Aminolevulinic acid hydrochloride,123608,BT549,1
Dexrazoxane,71384,methotrexate,126941,BT549,0
Dexrazoxane,71384,Pralatrexate,148121,BT549,0
Dexrazoxane,71384,docetaxel,148124,BT549,0
Dexrazoxane,71384,MITHRAMYCIN,163659,BT549,1
Dexrazoxane,71384,Erlotinib hydrochloride,176871,BT549,1
Dexrazoxane,71384,Lapatinib,208908,BT549,0
Dexrazoxane,71384,Sorafenib,216239,BT549,1
Dexrazoxane,71384,Vinblastine sulfate,241902,BT549,0
Dexrazoxane,71384,Vincristine sulfate,249332,BT549,1
Dexrazoxane,71384,CHEMBL277800,354624,BT549,0
Dexrazoxane,71384,122111-05-1,356653,BT549,0
Dexrazoxane,71384,Bortezomib,387447,BT549,0
Dexrazoxane,71384,158798-73-3,400633,BT549,0
Dexrazoxane,71384,cis-Platin,441203,BT549,1
Dexrazoxane,71384,Retinoic acid,444795,BT549,0
Dexrazoxane,71384,NSC-127716,451668,BT549,0
Dexrazoxane,71384,teniposide,452548,BT549,0
Dexrazoxane,71384,Antibiotic AD 32,454216,BT549,0
Dexrazoxane,71384,actinomycin D,457193,BT549,1
Dexrazoxane,71384,Nilotinib,644241,BT549,0
Dexrazoxane,71384,6-Mercaptopurine,667490,BT549,0
Dexrazoxane,71384,6-Thioguanine,2723601,BT549,0
Dexrazoxane,71384,Tamoxifen citrate,2733525,BT549,1
Dexrazoxane,71384,Dasatinib,3062316,BT549,0
Dexrazoxane,71384,Antibiotic AY 22989,5284616,BT549,0
Dexrazoxane,71384,Sunitinib,5329102,BT549,0
Dexrazoxane,71384,Romidepsin,5352062,BT549,0
Dexrazoxane,71384,bleomycin,5360373,BT549,0
Dexrazoxane,71384,NSC733504,6442177,BT549,0
Dexrazoxane,71384,Ixabepilone,6445540,BT549,0
Dexrazoxane,71384,Melphalan hydrochloride,9927978,BT549,1
Dexrazoxane,71384,Crizotinib,11626560,BT549,0
Dexrazoxane,71384,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
Dexrazoxane,71384,Vemurafenib,42611257,BT549,0
Dexrazoxane,71384,Emcyt (Pharmacia),54611422,BT549,0
Dexrazoxane,71384,dacarbazine,135398738,BT549,1
Dexrazoxane,71384,allopurinol,135401907,BT549,0
Bendamustine hydrochloride,77082,amifostine,2141,BT549,1
Bendamustine hydrochloride,77082,anastrozole,2187,BT549,0
Bendamustine hydrochloride,77082,busulfan,2478,BT549,0
Bendamustine hydrochloride,77082,carmustine,2578,BT549,1
Bendamustine hydrochloride,77082,cyclophosphamide,2907,BT549,0
Bendamustine hydrochloride,77082,NSC256439,3685,HS578T,0
Bendamustine hydrochloride,77082,ifosfamide,3690,BT549,0
Bendamustine hydrochloride,77082,methoxsalen,4114,BT549,0
Bendamustine hydrochloride,77082,pipobroman,4842,BT549,0
Bendamustine hydrochloride,77082,thalidomide,5426,BT549,0
Bendamustine hydrochloride,77082,mitomycin C,5746,BT549,0
Bendamustine hydrochloride,77082,55-86-7,5935,BT549,0
Bendamustine hydrochloride,77082,Quinacrine hydrochloride,6239,BT549,0
Bendamustine hydrochloride,77082,Procarbazine hydrochloride,9703,BT549,0
Bendamustine hydrochloride,77082,Zanosar,29327,BT549,0
Bendamustine hydrochloride,77082,ADM hydrochloride,32874,BT549,0
Bendamustine hydrochloride,77082,Co-V,40926,BT549,0
Bendamustine hydrochloride,77082,IMIQUIMOD,57469,BT549,1
Bendamustine hydrochloride,77082,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
Bendamustine hydrochloride,77082,7803-88-5,96312,BT549,1
Bendamustine hydrochloride,77082,Fulvestrant,104741,BT549,1
Bendamustine hydrochloride,77082,5-Aminolevulinic acid hydrochloride,123608,BT549,0
Bendamustine hydrochloride,77082,methotrexate,126941,BT549,0
Bendamustine hydrochloride,77082,Pralatrexate,148121,BT549,0
Bendamustine hydrochloride,77082,Erlotinib hydrochloride,176871,BT549,0
Bendamustine hydrochloride,77082,CHEMBL277800,354624,BT549,0
Bendamustine hydrochloride,77082,122111-05-1,356653,BT549,0
Bendamustine hydrochloride,77082,Bortezomib,387447,BT549,0
Bendamustine hydrochloride,77082,158798-73-3,400633,BT549,0
Bendamustine hydrochloride,77082,cis-Platin,441203,BT549,0
Bendamustine hydrochloride,77082,NSC-127716,451668,BT549,0
Bendamustine hydrochloride,77082,Nilotinib,644241,BT549,0
Bendamustine hydrochloride,77082,6-Mercaptopurine,667490,BT549,0
Bendamustine hydrochloride,77082,Antibiotic AY 22989,5284616,BT549,0
Bendamustine hydrochloride,77082,Ixabepilone,6445540,BT549,0
Bendamustine hydrochloride,77082,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
Bendamustine hydrochloride,77082,Emcyt (Pharmacia),54611422,BT549,0
Bendamustine hydrochloride,77082,allopurinol,135401907,BT549,0
7803-88-5,96312,"Azacytidine, 5-",1805,BT549,0
7803-88-5,96312,amifostine,2141,BT549,0
7803-88-5,96312,anastrozole,2187,BT549,1
7803-88-5,96312,busulfan,2478,BT549,1
7803-88-5,96312,carmustine,2578,BT549,0
7803-88-5,96312,cyclophosphamide,2907,BT549,0
7803-88-5,96312,NSC256439,3685,BT549,0
7803-88-5,96312,ifosfamide,3690,HS578T,0
7803-88-5,96312,methoxsalen,4114,BT549,0
7803-88-5,96312,mitotane,4211,BT549,0
7803-88-5,96312,pipobroman,4842,BT549,0
7803-88-5,96312,Vorinostat,5311,BT549,0
7803-88-5,96312,thalidomide,5426,BT549,0
7803-88-5,96312,mitomycin C,5746,BT549,0
7803-88-5,96312,Triethylenemelamine,5799,BT549,0
7803-88-5,96312,55-86-7,5935,BT549,0
7803-88-5,96312,Quinacrine hydrochloride,6239,BT549,0
7803-88-5,96312,Procarbazine hydrochloride,9703,BT549,0
7803-88-5,96312,Zanosar,29327,BT549,0
7803-88-5,96312,ADM hydrochloride,32874,BT549,0
7803-88-5,96312,paclitaxel,36314,BT549,0
7803-88-5,96312,Co-V,40926,BT549,0
7803-88-5,96312,IMIQUIMOD,57469,BT549,0
7803-88-5,96312,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
7803-88-5,96312,Zoledronic acid,68740,BT549,1
7803-88-5,96312,Fulvestrant,104741,BT549,1
7803-88-5,96312,7-Ethyl-10-hydroxycamptothecin,104842,BT549,0
7803-88-5,96312,5-Aminolevulinic acid hydrochloride,123608,BT549,0
7803-88-5,96312,Pralatrexate,148121,BT549,0
7803-88-5,96312,docetaxel,148124,BT549,0
7803-88-5,96312,Erlotinib hydrochloride,176871,BT549,1
7803-88-5,96312,Lapatinib,208908,BT549,0
7803-88-5,96312,Sorafenib,216239,BT549,0
7803-88-5,96312,Vinblastine sulfate,241902,BT549,1
7803-88-5,96312,CHEMBL277800,354624,BT549,0
7803-88-5,96312,122111-05-1,356653,BT549,0
7803-88-5,96312,Bortezomib,387447,HS578T,0
7803-88-5,96312,158798-73-3,400633,BT549,0
7803-88-5,96312,cis-Platin,441203,BT549,0
7803-88-5,96312,NSC-127716,451668,BT549,0
7803-88-5,96312,Antibiotic AD 32,454216,BT549,0
7803-88-5,96312,Dasatinib,3062316,BT549,0
7803-88-5,96312,Antibiotic AY 22989,5284616,BT549,0
7803-88-5,96312,Sunitinib,5329102,BT549,0
7803-88-5,96312,Romidepsin,5352062,BT549,0
7803-88-5,96312,bleomycin,5360373,BT549,0
7803-88-5,96312,NSC733504,6442177,BT549,0
7803-88-5,96312,Ixabepilone,6445540,BT549,0
7803-88-5,96312,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
7803-88-5,96312,Emcyt (Pharmacia),54611422,BT549,0
7803-88-5,96312,allopurinol,135401907,BT549,0
Fulvestrant,104741,"Azacytidine, 5-",1805,BT549,0
Fulvestrant,104741,amifostine,2141,BT549,0
Fulvestrant,104741,anastrozole,2187,BT549,0
Fulvestrant,104741,busulfan,2478,BT549,1
Fulvestrant,104741,carmustine,2578,BT549,1
Fulvestrant,104741,cyclophosphamide,2907,BT549,0
Fulvestrant,104741,NSC256439,3685,BT549,0
Fulvestrant,104741,ifosfamide,3690,HS578T,0
Fulvestrant,104741,methoxsalen,4114,BT549,0
Fulvestrant,104741,pipobroman,4842,BT549,0
Fulvestrant,104741,thalidomide,5426,BT549,0
Fulvestrant,104741,mitomycin C,5746,BT549,0
Fulvestrant,104741,55-86-7,5935,BT549,0
Fulvestrant,104741,Quinacrine hydrochloride,6239,BT549,0
Fulvestrant,104741,Procarbazine hydrochloride,9703,BT549,0
Fulvestrant,104741,Zanosar,29327,BT549,0
Fulvestrant,104741,ADM hydrochloride,32874,BT549,0
Fulvestrant,104741,Co-V,40926,BT549,0
Fulvestrant,104741,IMIQUIMOD,57469,BT549,0
Fulvestrant,104741,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
Fulvestrant,104741,Zoledronic acid,68740,BT549,0
Fulvestrant,104741,7803-88-5,96312,BT549,1
Fulvestrant,104741,7-Ethyl-10-hydroxycamptothecin,104842,BT549,0
Fulvestrant,104741,5-Aminolevulinic acid hydrochloride,123608,BT549,0
Fulvestrant,104741,methotrexate,126941,BT549,0
Fulvestrant,104741,Pralatrexate,148121,BT549,0
Fulvestrant,104741,docetaxel,148124,BT549,1
Fulvestrant,104741,Erlotinib hydrochloride,176871,BT549,0
Fulvestrant,104741,Sorafenib,216239,BT549,0
Fulvestrant,104741,CHEMBL277800,354624,BT549,0
Fulvestrant,104741,122111-05-1,356653,BT549,0
Fulvestrant,104741,Bortezomib,387447,BT549,0
Fulvestrant,104741,158798-73-3,400633,BT549,0
Fulvestrant,104741,cis-Platin,441203,BT549,0
Fulvestrant,104741,NSC-127716,451668,BT549,0
Fulvestrant,104741,6-Mercaptopurine,667490,BT549,0
Fulvestrant,104741,Ixabepilone,6445540,BT549,0
Fulvestrant,104741,957054-30-7,17755052,KPL1,1
Fulvestrant,104741,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
Fulvestrant,104741,MK-2206,24964624,KPL1,1
Fulvestrant,104741,AZD5363,25227436,KPL1,1
Fulvestrant,104741,AZD2014,25262792,KPL1,1
Fulvestrant,104741,Emcyt (Pharmacia),54611422,HS578T,0
Fulvestrant,104741,allopurinol,135401907,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,"Azacytidine, 5-",1805,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,amifostine,2141,BT549,1
7-Ethyl-10-hydroxycamptothecin,104842,anastrozole,2187,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,busulfan,2478,BT549,1
7-Ethyl-10-hydroxycamptothecin,104842,carmustine,2578,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,cyclophosphamide,2907,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,hydroxyurea,3657,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,NSC256439,3685,BT549,1
7-Ethyl-10-hydroxycamptothecin,104842,ifosfamide,3690,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,methoxsalen,4114,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,mitotane,4211,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,pipobroman,4842,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,Vorinostat,5311,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,thalidomide,5426,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,mitomycin C,5746,BT549,1
7-Ethyl-10-hydroxycamptothecin,104842,Triethylenemelamine,5799,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,55-86-7,5935,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,Quinacrine hydrochloride,6239,BT549,1
7-Ethyl-10-hydroxycamptothecin,104842,Procarbazine hydrochloride,9703,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,Zanosar,29327,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,ADM hydrochloride,32874,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,Co-V,40926,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,IMIQUIMOD,57469,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,TOPOTECAN HYDROCHLORIDE,60699,BT549,1
7-Ethyl-10-hydroxycamptothecin,104842,Zoledronic acid,68740,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,Bendamustine hydrochloride,77082,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,Fulvestrant,104741,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,5-Aminolevulinic acid hydrochloride,123608,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,methotrexate,126941,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,Pralatrexate,148121,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,MITHRAMYCIN,163659,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,Erlotinib hydrochloride,176871,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,Lapatinib,208908,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,Sorafenib,216239,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,Vinblastine sulfate,241902,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,Bortezomib,387447,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,cis-Platin,441203,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,NSC-127716,451668,BT549,1
7-Ethyl-10-hydroxycamptothecin,104842,Antibiotic AD 32,454216,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,6-Mercaptopurine,667490,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,Dasatinib,3062316,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,Sunitinib,5329102,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,bleomycin,5360373,BT549,1
7-Ethyl-10-hydroxycamptothecin,104842,NSC733504,6442177,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,Ixabepilone,6445540,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
7-Ethyl-10-hydroxycamptothecin,104842,Emcyt (Pharmacia),54611422,BT549,0
